Magazyn;Indeks;Jednostka miary;Stan;Stan minimalny;Wartoœæ;Nazwa;EAN-13;Symbol SWW PKWiU;Jednostka miary;
1;2332;szt;8;0;38,04;Midas Listwa Borck 29 mm al. 1-12104-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2332,'szt',8,0,38,04,'Midas Listwa Borck 29 mm al. 1-12104-01-090','szt');"
1;2333;szt;4;0;19,32;Midas Listwa przypodlogowa al. 1-12104-03-090;;25.11.23.0;szt;"insert into stany_mag (1,2333,'szt',4,0,19,32,'Midas Listwa przypodlogowa al. 1-12104-03-090','szt');"
1;2334;szt;7;0;30,56;Midas K¹townikBorck 19x15 ALU 03 d³ 0,9m 1-12105-03-090;;25.11.23.0;szt;"insert into stany_mag (1,2334,'szt',7,0,30,56,'Midas K¹townikBorck 19x15 ALU 03 d³ 0,9m 1-12105-03-090','szt');"
1;2335;szt;5;0;22,3;Midas Listwa schodowa al. 1-12105-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2335,'szt',5,0,22,3,'Midas Listwa schodowa al. 1-12105-01-090','szt');"
1;2336;szt;10;0;68,7;Midas K¹townik Borck 34x20 ALU 01 d³ 0,9m 1-12106-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2336,'szt',10,0,68,7,'Midas K¹townik Borck 34x20 ALU 01 d³ 0,9m 1-12106-01-090','szt');"
1;2337;szt;4;0;27,6;Midas K¹townik Borck 34x20 ALU 03 d³0,9m 1-12106-03-090;;25.11.23.0;szt;"insert into stany_mag (1,2337,'szt',4,0,27,6,'Midas K¹townik Borck 34x20 ALU 03 d³0,9m 1-12106-03-090','szt');"
1;2338;szt;7;0;44,55;Midas Listwa przypodlogowa al. 1-12201-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2338,'szt',7,0,44,55,'Midas Listwa przypodlogowa al. 1-12201-01-090','szt');"
1;2339;szt;8;0;50,88;Midas Listwa Borck 38mm ALU 03 d³0,9m 1-12201-03-090;;25.11.23.0;szt;"insert into stany_mag (1,2339,'szt',8,0,50,88,'Midas Listwa Borck 38mm ALU 03 d³0,9m 1-12201-03-090','szt');"
1;234;szt;35;0;171,5;Zaprawa murarska 25 kg;;26.64.10-00.14;szt;"insert into stany_mag (1,234,'szt',35,0,171,5,'Zaprawa murarska 25 kg','szt');"
1;2340;szt;8;0;57,28;Midas Listwa zakoñczeniowa Aspro 10 mm al. 6-00600-00-250;;25.11.23.0;szt;"insert into stany_mag (1,2340,'szt',8,0,57,28,'Midas Listwa zakoñczeniowa Aspro 10 mm al. 6-00600-00-250','szt');"
1;2341;szt;11;0;122,33;Midas Listwa do terakoty al. 6-00600-03-250;;25.11.23.0;szt;"insert into stany_mag (1,2341,'szt',11,0,122,33,'Midas Listwa do terakoty al. 6-00600-03-250','szt');"
1;2342;szt;10;0;81,7;Midas Listwa do terakoty al. 6-00602-00-250;;25.11.23.0;szt;"insert into stany_mag (1,2342,'szt',10,0,81,7,'Midas Listwa do terakoty al. 6-00602-00-250','szt');"
1;2343;szt;10;0;118,4;Midas Listwa do terakoty al. 6-00602-03-250;;25.11.23.0;szt;"insert into stany_mag (1,2343,'szt',10,0,118,4,'Midas Listwa do terakoty al. 6-00602-03-250','szt');"
1;2344;szt;5;0;45,35;Midas Listwa do terakoty al. 6-00617-00-250;;25.11.23.0;szt;"insert into stany_mag (1,2344,'szt',5,0,45,35,'Midas Listwa do terakoty al. 6-00617-00-250','szt');"
1;2345;kpl;1;0;20,26;Midas Nakolanniki dla monta¿ystów;;;kpl;"insert into stany_mag (1,2345,'kpl',1,0,20,26,'Midas Nakolanniki dla monta¿ystów','kpl');"
1;2346;szt;7;0;39,4;Midas Listwa przypodlogowa al. E-E0100-01-093;;25.11.23.0;szt;"insert into stany_mag (1,2346,'szt',7,0,39,4,'Midas Listwa przypodlogowa al. E-E0100-01-093','szt');"
1;2347;szt;5;0;28,3;Midas Listwa Borck 30mm E-E0100-03-093;;25.11,23.0;szt;"insert into stany_mag (1,2347,'szt',5,0,28,3,'Midas Listwa Borck 30mm E-E0100-03-093','szt');"
1;2348;;6;0;52,28;Midas Listwa przypodlogowa al. E-E0300-01-093;;25.11.23.0;;"insert into stany_mag (1,2348,'',6,0,52,28,'Midas Listwa przypodlogowa al. E-E0300-01-093','');"
1;2349;szt;5;0;43,5;Midas Listwa Borck 50 mm al. d³0,93m E-E0300-03-093;;25.11.23.0;szt;"insert into stany_mag (1,2349,'szt',5,0,43,5,'Midas Listwa Borck 50 mm al. d³0,93m E-E0300-03-093','szt');"
1;235;szt;0;0;0;KP-S klej do p³ytek standart;;26.64.10-00.21;szt;"insert into stany_mag (1,235,'szt',0,0,0,'KP-S klej do p³ytek standart','szt');"
1;2350;szt;9;0;66,16;Midas Listwa przypodlogowa al. E-E0700-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2350,'szt',9,0,66,16,'Midas Listwa przypodlogowa al. E-E0700-01-090','szt');"
1;2351;szt;14;0;102,86;Midas Listwa przypodlogowa al. E-E0700-03--090;;25.11.23.0;szt;"insert into stany_mag (1,2351,'szt',14,0,102,86,'Midas Listwa przypodlogowa al. E-E0700-03--090','szt');"
1;2352;szt;5;0;49,75;Midas Listwa schodowa al. E-E0900-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2352,'szt',5,0,49,75,'Midas Listwa schodowa al. E-E0900-01-090','szt');"
1;2353;szt;9;0;89,28;Midas Listwa schodowa al. E-E0900-03-090;;25.11.23.0;szt;"insert into stany_mag (1,2353,'szt',9,0,89,28,'Midas Listwa schodowa al. E-E0900-03-090','szt');"
1;2354;szt;8;0;72,22;Midas Listwa Borck 47mm al. dl0,9m  E-E1100-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2354,'szt',8,0,72,22,'Midas Listwa Borck 47mm al. dl0,9m  E-E1100-01-090','szt');"
1;2355;szt;8;0;72,44;Midas Listwa Borck 47mm 03 d³0,9m E-E1100-03-090;;25.11.23.0;szt;"insert into stany_mag (1,2355,'szt',8,0,72,44,'Midas Listwa Borck 47mm 03 d³0,9m E-E1100-03-090','szt');"
1;2356;szt;4;0;34,52;Midas Listwa przypodlogowa al. E-E1200-01-090;;25.11.23.0;szt;"insert into stany_mag (1,2356,'szt',4,0,34,52,'Midas Listwa przypodlogowa al. E-E1200-01-090','szt');"
1;2357;szt;4;0;69,04;Midas Listwa przypodlogowa al. E-E1200-01-180;;25.11.23.0;szt;"insert into stany_mag (1,2357,'szt',4,0,69,04,'Midas Listwa przypodlogowa al. E-E1200-01-180','szt');"
1;2358;szt;6;0;50,7;Midas Lista panelowa Borck 29x8 03 d³ 0,9m E-E1200-03-090;;25.11.23.0;szt;"insert into stany_mag (1,2358,'szt',6,0,50,7,'Midas Lista panelowa Borck 29x8 03 d³ 0,9m E-E1200-03-090','szt');"
1;2359;szt;8;0;135,78;Midas Listwa przypodlogowa al. E-E1200-03-180;;25.11.23.0;szt;"insert into stany_mag (1,2359,'szt',8,0,135,78,'Midas Listwa przypodlogowa al. E-E1200-03-180','szt');"
1;236;szt;0;0;0;KD-STYRO klej do docieplen;;26.64.10-00.21;szt;"insert into stany_mag (1,236,'szt',0,0,0,'KD-STYRO klej do docieplen','szt');"
1;2360;szt;40;0;118,4;Bryza hak do obejmy L 220;;;szt;"insert into stany_mag (1,2360,'szt',40,0,118,4,'Bryza hak do obejmy L 220','szt');"
1;2361;szt;4;0;14,28;Rozp.Aceton techniczny 0,5L;;;szt;"insert into stany_mag (1,2361,'szt',4,0,14,28,'Rozp.Aceton techniczny 0,5L','szt');"
1;2362;szt;0;0;0;Budmat Hak rynn. docz.#150;;;szt;"insert into stany_mag (1,2362,'szt',0,0,0,'Budmat Hak rynn. docz.#150','szt');"
1;2363;szt;0;0;0;"Budmat Kolanko 60"" #100";;;szt;"insert into stany_mag (1,2363,'szt',0,0,0,'Budmat Kolanko 60"" #100','szt');"
1;2364;szt;0;0;0;Budmat Rura spus.1m #100;;;szt;"insert into stany_mag (1,2364,'szt',0,0,0,'Budmat Rura spus.1m #100','szt');"
1;2365;szt;0;0;0;Budmat Rura spust.3m #100;;;szt;"insert into stany_mag (1,2365,'szt',0,0,0,'Budmat Rura spust.3m #100','szt');"
1;2366;szt;0;0;0;"Budmat Wylewka 60"" #100";;;szt;"insert into stany_mag (1,2366,'szt',0,0,0,'Budmat Wylewka 60"" #100','szt');"
1;2367;szt;0;0;0;Budmat Obejma rury #100;;;szt;"insert into stany_mag (1,2367,'szt',0,0,0,'Budmat Obejma rury #100','szt');"
1;2368;szt;2;0;28,5;No¿yce do blachy proste;;;szt;"insert into stany_mag (1,2368,'szt',2,0,28,5,'No¿yce do blachy proste','szt');"
1;2369;szt;12;0;25;Teg. koñcówka PH-2 Gips met z ogranicz.;;;szt;"insert into stany_mag (1,2369,'szt',12,0,25,'Teg. koñcówka PH-2 Gips met z ogranicz.','szt');"
1;237;szt;0;0;0;Denko zewn.125 Orinoko Br¹zowy;;25.23.15-50.40;szt;"insert into stany_mag (1,237,'szt',0,0,0,'Denko zewn.125 Orinoko Br¹zowy','szt');"
1;2370;szt;1;0;6,2;Mieszad³o 80mm do gipsu;;;szt;"insert into stany_mag (1,2370,'szt',1,0,6,2,'Mieszad³o 80mm do gipsu','szt');"
1;2371;100 szt;0,25;0;33,31;Z³¹cze PP10/80x180/p³ytkaper/25;;;100 szt;"insert into stany_mag (1,2371,'100 szt',0,25,0,33,31,'Z³¹cze PP10/80x180/p³ytkaper/25','100 szt');"
1;2372;100 szt;0,23;0;37,97;Z³¹cze PP 12/80x240/p³ytka per/25;;;100 szt;"insert into stany_mag (1,2372,'100 szt',0,23,0,37,97,'Z³¹cze PP 12/80x240/p³ytka per/25','100 szt');"
1;2373;100 szt;0,44;0;79,72;Z³¹cze PP 13/80x300/p³ytka per./10;;;100 szt;"insert into stany_mag (1,2373,'100 szt',0,44,0,79,72,'Z³¹cze PP 13/80x300/p³ytka per./10','100 szt');"
1;2374;szt;9;0;21,78;O³ówek do betonu Volla 25 cm;;;szt;"insert into stany_mag (1,2374,'szt',9,0,21,78,'O³ówek do betonu Volla 25 cm','szt');"
1;2375;100 szt;5,12;0;227,38;Wieszak p³aski 60/150;;;100 szt;"insert into stany_mag (1,2375,'100 szt',5,12,0,227,38,'Wieszak p³aski 60/150','100 szt');"
1;2376;100 szt;7,04;0;364,11;Wieszak p³aski 60/175;;;100 szt;"insert into stany_mag (1,2376,'100 szt',7,04,0,364,11,'Wieszak p³aski 60/175','100 szt');"
1;2377;100 szt;2,43;0;145,69;Wieszak p³aski 60/225;;;100 szt;"insert into stany_mag (1,2377,'100 szt',2,43,0,145,69,'Wieszak p³aski 60/225','100 szt');"
1;2378;szt;2;0;8,28;M³otek gumowy 70mm;;;szt;"insert into stany_mag (1,2378,'szt',2,0,8,28,'M³otek gumowy 70mm','szt');"
1;2379;km;0;0;0;El.Przewód 3x1,5;;;km;"insert into stany_mag (1,2379,'km',0,0,0,'El.Przewód 3x1,5','km');"
1;238;szt;0;0;0;Rura spustowa 75x1000 Orinoko br¹z;;25.23.15-50.40;szt;"insert into stany_mag (1,238,'szt',0,0,0,'Rura spustowa 75x1000 Orinoko br¹z','szt');"
1;2380;km;0;0;0;El. przeqwód 3x2,5;;;km;"insert into stany_mag (1,2380,'km',0,0,0,'El. przeqwód 3x2,5','km');"
1;2381;szt;0;0;0;El. Puszka do p³yt G/K glêboka;;;szt;"insert into stany_mag (1,2381,'szt',0,0,0,'El. Puszka do p³yt G/K glêboka','szt');"
1;2382;szt;0;0;0;El.Rura termokurczliwa biala;;;szt;"insert into stany_mag (1,2382,'szt',0,0,0,'El.Rura termokurczliwa biala','szt');"
1;2383;szt;0;0;0;El. Rura termokurczliwa niebieska;;;szt;"insert into stany_mag (1,2383,'szt',0,0,0,'El. Rura termokurczliwa niebieska','szt');"
1;2384;mb;0;0;0;Rura drenarska 100mm w otulinie;;;mb;"insert into stany_mag (1,2384,'mb',0,0,0,'Rura drenarska 100mm w otulinie','mb');"
1;2385;szt;63;0;1196,37;Atlas Gipsar uni 20 kg;;26.64.10-00.19;szt;"insert into stany_mag (1,2385,'szt',63,0,1196,37,'Atlas Gipsar uni 20 kg','szt');"
1;2386;szt;89;0;1237,1;Atlas Klej uelastyczny 25 kg;;26.64.10-00.90;szt;"insert into stany_mag (1,2386,'szt',89,0,1237,1,'Atlas Klej uelastyczny 25 kg','szt');"
1;2387;szt;1;0;18,99;Œnie¿ka na rdzê szara pol 0,65 L;;;szt;"insert into stany_mag (1,2387,'szt',1,0,18,99,'Œnie¿ka na rdzê szara pol 0,65 L','szt');"
1;2388;szt;4;0;5;Taœma lakiernicza 30x33m ¿ó³ta;;;szt;"insert into stany_mag (1,2388,'szt',4,0,5,'Taœma lakiernicza 30x33m ¿ó³ta','szt');"
1;2389;szt;6;0;18,6;Miara sk³adana bia³a /1m;;;szt;"insert into stany_mag (1,2389,'szt',6,0,18,6,'Miara sk³adana bia³a /1m','szt');"
1;239;szt;0;0;0;Rura spustowa 75x2000 Orinoko br¹z;;25.23.15-50.40;szt;"insert into stany_mag (1,239,'szt',0,0,0,'Rura spustowa 75x2000 Orinoko br¹z','szt');"
1;2390;szt;2;0;17,94;M³otek gumowy 90 mm;;;szt;"insert into stany_mag (1,2390,'szt',2,0,17,94,'M³otek gumowy 90 mm','szt');"
1;2391;kpl;2;0;28,05;Klucze szeœciok¹tne krótkie/zestaw;;;kpl;"insert into stany_mag (1,2391,'kpl',2,0,28,05,'Klucze szeœciok¹tne krótkie/zestaw','kpl');"
1;2392;szt;1;0;16,64;Tarcza diamentowa Turbo 180 mm;;;szt;"insert into stany_mag (1,2392,'szt',1,0,16,64,'Tarcza diamentowa Turbo 180 mm','szt');"
1;2393;kpl;1;0;17,78;klucze szeœciok¹tne d³ugie;;;kpl;"insert into stany_mag (1,2393,'kpl',1,0,17,78,'klucze szeœciok¹tne d³ugie','kpl');"
1;2394;kpl;0;0;0;Klucze szeœciok¹tne;;;kpl;"insert into stany_mag (1,2394,'kpl',0,0,0,'Klucze szeœciok¹tne','kpl');"
1;2395;szt;1;0;12,56;Tarcza diamentowa pe³na 180 mm;;;szt;"insert into stany_mag (1,2395,'szt',1,0,12,56,'Tarcza diamentowa pe³na 180 mm','szt');"
1;2396;szt;0;0;0;Dyka wywiewka PP160;;22.21.29-70;szt;"insert into stany_mag (1,2396,'szt',0,0,0,'Dyka wywiewka PP160','szt');"
1;2397;szt;0;0;0;Dyka Nasuwka PCV 160;;22.21.29-70;szt;"insert into stany_mag (1,2397,'szt',0,0,0,'Dyka Nasuwka PCV 160','szt');"
1;2398;szt;0;0;0;ECO-SAM Standard  #200/500 40/40-4MB;;;szt;"insert into stany_mag (1,2398,'szt',0,0,0,'ECO-SAM Standard  #200/500 40/40-4MB','szt');"
1;2399;szt;0;0;0;ECO-SAM Standard #200/500 40/40-1MB;;;szt;"insert into stany_mag (1,2399,'szt',0,0,0,'ECO-SAM Standard #200/500 40/40-1MB','szt');"
1;24;M3;0;5,6;0;P³yty FS-15#80;;25.21.41-20.00;M3;"insert into stany_mag (1,24,'M3',0,5,6,0,'P³yty FS-15#80','M3');"
1;240;szt;0;0;0;Kolanko spustowe 75/67! Orinoko br¹z;;25.23.15-50.40;szt;"insert into stany_mag (1,240,'szt',0,0,0,'Kolanko spustowe 75/67! Orinoko br¹z','szt');"
1;2400;szt;0;0;0;Bloczek M-6;;26.61.11-30.4;szt;"insert into stany_mag (1,2400,'szt',0,0,0,'Bloczek M-6','szt');"
1;2401;szt;2;0;37,84;Przecinak z os³on¹ 300;;;szt;"insert into stany_mag (1,2401,'szt',2,0,37,84,'Przecinak z os³on¹ 300','szt');"
1;2402;100 szt;2;0;54,6;Ko³ek SMM6x40  wbijany met.;;;100 szt;"insert into stany_mag (1,2402,'100 szt',2,0,54,6,'Ko³ek SMM6x40  wbijany met.','100 szt');"
1;2403;100 szt;1,51;0;60,7;Ko³ek SM 10x160;;;100 szt;"insert into stany_mag (1,2403,'100 szt',1,51,0,60,7,'Ko³ek SM 10x160','100 szt');"
1;2404;szt;8;0;101,55;Gips szpachlowy 15 kg;;26.66.11-00.00;szt;"insert into stany_mag (1,2404,'szt',8,0,101,55,'Gips szpachlowy 15 kg','szt');"
1;2405;szt;3;0;25,26;Superlak  lak. olej.bezb. 1l;;24.30.12-28.11;szt;"insert into stany_mag (1,2405,'szt',3,0,25,26,'Superlak  lak. olej.bezb. 1l','szt');"
1;2406;szt;0;0;0;Superlak lak. olej. bezb. 5l;;24.30.12-28.11;szt;"insert into stany_mag (1,2406,'szt',0,0,0,'Superlak lak. olej. bezb. 5l','szt');"
1;2407;kg;0;0;0;Drut ocynkowany #3mm;;;kg;"insert into stany_mag (1,2407,'kg',0,0,0,'Drut ocynkowany #3mm','kg');"
1;2408;kg;10;0;64;Skoble 3x25 ocynk;;;kg;"insert into stany_mag (1,2408,'kg',10,0,64,'Skoble 3x25 ocynk','kg');"
1;2409;szt;1;0;57,46;£ata murarska z uchwytem i libel. 200 cm;;;szt;"insert into stany_mag (1,2409,'szt',1,0,57,46,'£ata murarska z uchwytem i libel. 200 cm','szt');"
1;241;szt;0;0;0;Kolanko spustowe 75/87! Orinoko br¹z;;25.23.15-50.40;szt;"insert into stany_mag (1,241,'szt',0,0,0,'Kolanko spustowe 75/87! Orinoko br¹z','szt');"
1;2410;szt;4;0;17,72;Tarcza do bet. p³aska 230x3,2x22;;;szt;"insert into stany_mag (1,2410,'szt',4,0,17,72,'Tarcza do bet. p³aska 230x3,2x22','szt');"
1;2411;szt;6;0;44,1;Lakier zaprawkowy -styft;;;szt;"insert into stany_mag (1,2411,'szt',6,0,44,1,'Lakier zaprawkowy -styft','szt');"
1;2412;m2;1325,5;0;7576,14;Papa V80 S42 wierzchniego krycia;;26.82.12-53.13;m2;"insert into stany_mag (1,2412,'m2',1325,5,0,7576,14,'Papa V80 S42 wierzchniego krycia','m2');"
1;2413;szt;0;0;0;AT. Fuga zielona j. 2kg;;26.64.10-00.90;szt;"insert into stany_mag (1,2413,'szt',0,0,0,'AT. Fuga zielona j. 2kg','szt');"
1;2414;szt;0;0;0;AT. Fuga zielona j. 5kg;;26.64.10-00.90;szt;"insert into stany_mag (1,2414,'szt',0,0,0,'AT. Fuga zielona j. 5kg','szt');"
1;2415;szt;0;0;0;Farba polinit bia³a 10l;;24.30.11-50.20;szt;"insert into stany_mag (1,2415,'szt',0,0,0,'Farba polinit bia³a 10l','szt');"
1;2416;szt;2;0;19,82;Silikon sanit.atlas;;;szt;"insert into stany_mag (1,2416,'szt',2,0,19,82,'Silikon sanit.atlas','szt');"
1;2417;szt;0;0;0;Drabina aluminiowa 6-stop;;;szt;"insert into stany_mag (1,2417,'szt',0,0,0,'Drabina aluminiowa 6-stop','szt');"
1;2418;mb;99;0;643,11;Met. Rynna oc.#150;;28.75.27-37.27;mb;"insert into stany_mag (1,2418,'mb',99,0,643,11,'Met. Rynna oc.#150','mb');"
1;2419;szt;12;0;100,32;Met. Naczynie ocyn. 150/120;;;szt;"insert into stany_mag (1,2419,'szt',12,0,100,32,'Met. Naczynie ocyn. 150/120','szt');"
1;242;szt;0;0;0;Ryra spustowa 75x500 Orinoko br¹z;;25.23.15-50.40;szt;"insert into stany_mag (1,242,'szt',0,0,0,'Ryra spustowa 75x500 Orinoko br¹z','szt');"
1;2420;szt;8;0;146,08;Met. Silikon met-seal;;;szt;"insert into stany_mag (1,2420,'szt',8,0,146,08,'Met. Silikon met-seal','szt');"
1;2421;mb;17;0;152,49;Met.Rura oc.#120;;75.27-37.25;mb;"insert into stany_mag (1,2421,'mb',17,0,152,49,'Met.Rura oc.#120','mb');"
1;2422;szt;12;0;108,98;Met. Kolano oc.#120;;28.75.27-37.27;szt;"insert into stany_mag (1,2422,'szt',12,0,108,98,'Met. Kolano oc.#120','szt');"
1;2423;szt;0;0;0;AT.Fuga aris br¹z c.2kg;;26.64.10-00.00;szt;"insert into stany_mag (1,2423,'szt',0,0,0,'AT.Fuga aris br¹z c.2kg','szt');"
1;2424;szt;0;0;0;Œn Na rdzê czarna 0,65 l;;;szt;"insert into stany_mag (1,2424,'szt',0,0,0,'Œn Na rdzê czarna 0,65 l','szt');"
1;2425;szt;2;0;63;Lepik na zimno 10 kg;;26.82.13-00.69;szt;"insert into stany_mag (1,2425,'szt',2,0,63,'Lepik na zimno 10 kg','szt');"
1;2426;szt;0;0;0;Lepik na zimno 20 kg;;26.82.13-00.69;szt;"insert into stany_mag (1,2426,'szt',0,0,0,'Lepik na zimno 20 kg','szt');"
1;2427;szt;0;0;0;Budmat Z³¹czka rury spust#90;;;szt;"insert into stany_mag (1,2427,'szt',0,0,0,'Budmat Z³¹czka rury spust#90','szt');"
1;2428;szt;0;0;0;Budmat Specjal masa uszczel. 310ml;;;szt;"insert into stany_mag (1,2428,'szt',0,0,0,'Budmat Specjal masa uszczel. 310ml','szt');"
1;2429;szt;0;0;0;Okna PCV z Roletami;;;szt;"insert into stany_mag (1,2429,'szt',0,0,0,'Okna PCV z Roletami','szt');"
1;243;szt;0;0;0;Emulsja zew.  10 l  bia³a  Profit;;;szt;"insert into stany_mag (1,243,'szt',0,0,0,'Emulsja zew.  10 l  bia³a  Profit','szt');"
1;2430;szt;10;0;119,3;Met. Rynna ze sztucerem oc#150;;28.75.27-37.23;szt;"insert into stany_mag (1,2430,'szt',10,0,119,3,'Met. Rynna ze sztucerem oc#150','szt');"
1;2431;m2;120;0;769,2;We³na mineralna Schwenk 037 100 p³yta;;;m2;"insert into stany_mag (1,2431,'m2',120,0,769,2,'We³na mineralna Schwenk 037 100 p³yta','m2');"
1;2432;m2;216;0;2158,56;We³na mineralna Schwenk 037 150 p³yta;;;m2;"insert into stany_mag (1,2432,'m2',216,0,2158,56,'We³na mineralna Schwenk 037 150 p³yta','m2');"
1;2433;m2;235,2;0;2578,08;We³na mineralna Schwenk 042 200 mata;;;m2;"insert into stany_mag (1,2433,'m2',235,2,0,2578,08,'We³na mineralna Schwenk 042 200 mata','m2');"
1;2434;m2;805,5;0;2173,46;We³na mineralna 042 Schwenk 50 mata;;;m2;"insert into stany_mag (1,2434,'m2',805,5,0,2173,46,'We³na mineralna 042 Schwenk 50 mata','m2');"
1;2435;szt;0;0;0;Z³¹cze wieszak belki 140x180;;;szt;"insert into stany_mag (1,2435,'szt',0,0,0,'Z³¹cze wieszak belki 140x180','szt');"
1;2436;szt;3;0;29,17;Taœma mier. z w³./30m x12,5mm;;;szt;"insert into stany_mag (1,2436,'szt',3,0,29,17,'Taœma mier. z w³./30m x12,5mm','szt');"
1;2437;szt;1;0;13,8;M³otek szewski 450 g;;;szt;"insert into stany_mag (1,2437,'szt',1,0,13,8,'M³otek szewski 450 g','szt');"
1;2438;szt;10;0;70,7;Mieszad³o 100mm do kleju C2;;;szt;"insert into stany_mag (1,2438,'szt',10,0,70,7,'Mieszad³o 100mm do kleju C2','szt');"
1;2439;szt;7;0;44,59;Mieszad³o 80mm do kleju C1;;;szt;"insert into stany_mag (1,2439,'szt',7,0,44,59,'Mieszad³o 80mm do kleju C1','szt');"
1;244;kg;0;0;0;Wkrêt fosfatowany do drewna 3,5x55 kg;;;kg;"insert into stany_mag (1,244,'kg',0,0,0,'Wkrêt fosfatowany do drewna 3,5x55 kg','kg');"
1;2440;szt;2;0;20,02;Mieszadlo 80 mm do kleju D1;;;szt;"insert into stany_mag (1,2440,'szt',2,0,20,02,'Mieszadlo 80 mm do kleju D1','szt');"
1;2441;szt;0;0;0;Atlas Sam Postar 20 25kg;;26.64.10-00.90;szt;"insert into stany_mag (1,2441,'szt',0,0,0,'Atlas Sam Postar 20 25kg','szt');"
1;2442;m2;7,488;0;140,03;Podbitka 14/121;;;m2;"insert into stany_mag (1,2442,'m2',7,488,0,140,03,'Podbitka 14/121','m2');"
1;2443;szt;8;0;220,48;Atlas Tynk cermit 25 kg;;26.64.10-00.15;szt;"insert into stany_mag (1,2443,'szt',8,0,220,48,'Atlas Tynk cermit 25 kg','szt');"
1;2444;szt;4;0;61,96;Lakier Capon bez.1 l;;24.30.12-70.00;szt;"insert into stany_mag (1,2444,'szt',4,0,61,96,'Lakier Capon bez.1 l','szt');"
1;2445;szt;0;0;0;Lakier Domalux 5l;;24.30.12-70.00;szt;"insert into stany_mag (1,2445,'szt',0,0,0,'Lakier Domalux 5l','szt');"
1;2446;szt;6;0;35,28;Mieszad³o 80mm do farb;;;szt;"insert into stany_mag (1,2446,'szt',6,0,35,28,'Mieszad³o 80mm do farb','szt');"
1;2447;szt;4;0;26,6;Mieszad³o 100 mm do farb;;;szt;"insert into stany_mag (1,2447,'szt',4,0,26,6,'Mieszad³o 100 mm do farb','szt');"
1;2448;szt;2;0;11,76;Mieszad³o 80 mm do wylewek;;;szt;"insert into stany_mag (1,2448,'szt',2,0,11,76,'Mieszad³o 80 mm do wylewek','szt');"
1;2449;szt;12;0;111;Bryza Lej spustowy 125/90;;;szt;"insert into stany_mag (1,2449,'szt',12,0,111,'Bryza Lej spustowy 125/90','szt');"
1;245;kg;0;0;0;Wkrêt do gipsu  T 4,8x100 kg;;;kg;"insert into stany_mag (1,245,'kg',0,0,0,'Wkrêt do gipsu  T 4,8x100 kg','kg');"
1;2450;mb;32;0;235,84;Bryza Rura spustowa 90;;;mb;"insert into stany_mag (1,2450,'mb',32,0,235,84,'Bryza Rura spustowa 90','mb');"
1;2451;szt;0;0;0;Bryza Z³¹czka rury spus. 90;;;szt;"insert into stany_mag (1,2451,'szt',0,0,0,'Bryza Z³¹czka rury spus. 90','szt');"
1;2452;szt;15;0;101,85;Bryza Kolanko 90;;;szt;"insert into stany_mag (1,2452,'szt',15,0,101,85,'Bryza Kolanko 90','szt');"
1;2453;szt;0;0;0;Bryza Obejma rury 90;;;szt;"insert into stany_mag (1,2453,'szt',0,0,0,'Bryza Obejma rury 90','szt');"
1;2454;szt;36;0;89,4;Bryza Hak do obejmy L120;;;szt;"insert into stany_mag (1,2454,'szt',36,0,89,4,'Bryza Hak do obejmy L120','szt');"
1;2455;szt;4;0;40;Farba Supermal olej 0,8 l szara j.;;;szt;"insert into stany_mag (1,2455,'szt',4,0,40,'Farba Supermal olej 0,8 l szara j.','szt');"
1;2456;mb;0;0;0;Parapet wew. PCV 35;;25.23.14-50.32;mb;"insert into stany_mag (1,2456,'mb',0,0,0,'Parapet wew. PCV 35','mb');"
1;2457;szt;1;0;8,07;M³otek œlusarski 500 stalowy;;;szt;"insert into stany_mag (1,2457,'szt',1,0,8,07,'M³otek œlusarski 500 stalowy','szt');"
1;2458;szt;1;0;6,64;M³otek œlusarski 400;;;szt;"insert into stany_mag (1,2458,'szt',1,0,6,64,'M³otek œlusarski 400','szt');"
1;2459;szt;1;0;5,9;M³otek œlusarski 300;;;szt;"insert into stany_mag (1,2459,'szt',1,0,5,9,'M³otek œlusarski 300','szt');"
1;246;szt;0;0;0;INTER GR¥D Gips szpachlowy 25 kg;;;szt;"insert into stany_mag (1,246,'szt',0,0,0,'INTER GR¥D Gips szpachlowy 25 kg','szt');"
1;2460;szt;13;0;146,19;Met. Rynna ze sztucerem oc.#120;;28.11.10-34.35;szt;"insert into stany_mag (1,2460,'szt',13,0,146,19,'Met. Rynna ze sztucerem oc.#120','szt');"
1;2461;szt;40;0;50,3;Dyka Kolano PP 50/45;;22.21.29-70;szt;"insert into stany_mag (1,2461,'szt',40,0,50,3,'Dyka Kolano PP 50/45','szt');"
1;2462;szt;0;0;0;Dyka Rura PCV 250x6,2  3m;;22.21.21-57;szt;"insert into stany_mag (1,2462,'szt',0,0,0,'Dyka Rura PCV 250x6,2  3m','szt');"
