unique_identifier,baseline_bottom,baseline_top,baselinepos_min,baselinepos_mid,baselinepos_max,l0,l1,l2,l3,l4,level,segment,lcm,aut_min_Y1,aut_min_Y2,aut_min_Y3,aut_mid_Y1,aut_mid_Y2,aut_mid_Y3,aut_max_Y1,aut_max_Y2,aut_max_Y3,aut_min_Y1_q,aut_min_Y2_q,aut_min_Y3_q,aut_mid_Y1_q,aut_mid_Y2_q,aut_mid_Y3_q,aut_max_Y1_q,aut_max_Y2_q,aut_max_Y3_q,lcm_or_aut,lcm_max,lcm_mid,lcm_min,lcm_min_Y1,lcm_min_Y2,lcm_min_Y3,lcm_mid_Y1,lcm_mid_Y2,lcm_mid_Y3,lcm_max_Y1,lcm_max_Y2,lcm_max_Y3,autorlcm_min_Y1,autorlcm_min_Y2,autorlcm_min_Y3,autorlcm_mid_Y1,autorlcm_mid_Y2,autorlcm_mid_Y3,autorlcm_max_Y1,autorlcm_max_Y2,autorlcm_max_Y3,pro_min_Y0,pro_min_Y1,pro_min_Y2,pro_min_Y3,pro_mid_Y0,pro_mid_Y1,pro_mid_Y2,pro_mid_Y3,pro_max_Y0,pro_max_Y1,pro_max_Y2,pro_max_Y3,out_considered_min,out_considered_mid,out_considered_max,out_yesno,out_year_min,out_year_mid,out_year_max,out_quarter_min,out_quarter_mid,out_quarter_max,hire_min_Y1,hire_mid_Y1,hire_max_Y1,hire_min_Y2,hire_mid_Y2,hire_max_Y2,hire_min_Y3,hire_mid_Y3,hire_max_Y3,exit_min_Y1,exit_mid_Y1,exit_max_Y1,exit_min_Y2,exit_mid_Y2,exit_max_Y2,exit_min_Y3,exit_mid_Y3,exit_max_Y3,driver_group,baseline_mid,dd_min_Y0,dd_min_Y1,dd_min_Y2,dd_min_Y3,dd_mid_Y0,dd_mid_Y1,dd_mid_Y2,dd_mid_Y3,dd_max_Y0,dd_max_Y1,dd_max_Y2,dd_max_Y3
1480,5,6,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Cloud & Digital Platforms Architecture,Technology Architecture Pool,NA,Critical,0.13,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.87,0.922,0.961,0.987,0.974,0.961,0.974,0.948,0.922,0.961,0.909,0.87,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,5.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
519,3,4,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Data Architecture,N/A,3,Critical,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,3.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
521,4,5,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Knowledge Management,N/A,3,Critical,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,4.5,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
1411,4,5,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Knowledge Management,Emerging Technologies,NA,Specialist,0.22,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.78,0.868,0.934,0.978,0.956,0.934,0.956,0.912,0.868,0.934,0.846,0.78,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,stcsub,4.5,1,2,3,4,1,2,3,4,1,2,3,4
1410,3,4,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Knowledge Management,Research and Knowledge Management,NA,Specialist,0.17,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.83,0.898,0.949,0.983,0.966,0.949,0.966,0.932,0.898,0.949,0.881,0.83,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,3.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
1412,3,4,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Knowledge Management,Technology & Solutions Evaluation,NA,Specialist,0.24,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.76,0.856,0.928,0.976,0.952,0.928,0.952,0.904,0.856,0.928,0.832,0.76,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,3.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
522,5,6,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Network R&D Labs,N/A,3,Critical,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,entrev,5.5,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
523,11,13,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Network Technologies,N/A,3,Critical,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,conrev,12,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
1414,3,3,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Network Technologies,Fixed Architecture,NA,Critical,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.946,0.982,0.964,0.946,0.964,0.928,0.892,0.946,0.874,0.82,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,3,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
1413,3,3,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Network Technologies,Mobile Architecture,NA,Critical,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.946,0.982,0.964,0.946,0.964,0.928,0.892,0.946,0.874,0.82,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,headcount,3,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
1415,4,5,0.25,0.6,0.99,Technology and Operations,Enterprise Architecture,Technology Architecture,Network Technologies,Transportation Architecture,NA,Critical,0.18,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.946,0.982,0.964,0.946,0.964,0.928,0.892,0.946,0.874,0.82,0.99,0.98,0.97,0.98,0.96,0.94,0.97,0.93,0.9,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.02,1.02,1.02,1.05,1.05,1.05,1.07,1.07,1.07,0.94,0.94,0.94,0.89,0.89,0.89,0.84,0.84,0.84,whorev,4.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
524,9,11,0.25,0.6,0.99,Technology and Operations,Infrastructure,N/A,N/A,N/A,1,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.02,1.02,1.02,1.04,1.04,1.04,0.96,0.96,0.96,0.92,0.92,0.92,0.88,0.88,0.88,stcsub,10,1,2,3,4,1,2,3,4,1,2,3,4
629,5,6,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,N/A,N/A,2,Specialist,0.21,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.79,0.874,0.958,1,0.958,0.958,0.958,0.916,0.874,0.916,0.874,0.79,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,headcount,5.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
630,1,1,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Business & Financial Planning,N/A,3,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,entrev,1,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
631,4,6,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Business & Financial Planning,Business Planning & Performance,4,Specialist,0.18,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.82,0.892,0.964,1,0.964,0.964,0.964,0.928,0.892,0.928,0.892,0.82,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,stcsub,5,1,2,3,4,1,2,3,4,1,2,3,4
632,5,6,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Business & Financial Planning,Financial Planning & Costing Analysis,4,Specialist,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,headcount,5.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
633,5,6,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Business & Financial Planning,Regulatory Management,4,Specialist,0.26,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.74,0.844,0.948,1,0.948,0.948,0.948,0.896,0.844,0.896,0.844,0.74,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,whorev,5.5,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
634,3,5,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Business & Financial Planning,Special Projects Management,4,Specialist,0.2,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.8,0.88,0.96,1,0.96,0.96,0.96,0.92,0.88,0.92,0.88,0.8,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,entrev,4,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
635,2,2,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fixed & Transport Network Deployment Planning,N/A,3,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,headcount,2,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
636,6,6,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fixed & Transport Network Deployment Planning,Central/Eastern NW Deployment Planning,4,Specialist,0,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,lcm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,whorev,6,1,1.066666667,1.1,6.666666667,1,1.066666667,1.1,1.133333333,1,1.066666667,1.1,1.133333333
637,6,7,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fixed & Transport Network Deployment Planning,Data and IP Security Planning,4,Critical,0.17,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.83,0.898,0.966,1,0.966,0.966,0.966,0.932,0.898,0.932,0.898,0.83,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,headcount,6.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
638,3,3,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fixed & Transport Network Deployment Planning,Fixed Core & Control Network Planning,4,Specialist,0.24,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.76,0.856,0.952,1,0.952,0.952,0.952,0.904,0.856,0.904,0.856,0.76,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,entrev,3,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
639,3,3,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fixed & Transport Network Deployment Planning,Integration and Control,4,Specialist,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,conrev,3,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
640,3,3,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fixed & Transport Network Deployment Planning,Optical Transport Planning,4,Specialist,0.21,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.79,0.874,0.958,1,0.958,0.958,0.958,0.916,0.874,0.916,0.874,0.79,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,stcsub,3,1,2,3,4,1,2,3,4,1,2,3,4
641,4,5,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fixed & Transport Network Deployment Planning,Western/Southern NW Deployment Planning,4,Specialist,0.33,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.67,0.802,0.934,1,0.934,0.934,0.934,0.868,0.802,0.868,0.802,0.67,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,headcount,4.5,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
642,1,1,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,N/A,3,NA,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,headcount,1,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
643,30,34,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,Central Access Fundamental Planning,4,Specialist,0.02,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,lcm,0.98,0.988,0.996,1,0.996,0.996,0.996,0.992,0.988,0.992,0.988,0.98,1,0.996,0.996,0.996,0.992,0.988,0.992,0.988,0.98,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,stcsub,32,1,2,3,4,1,2,3,4,1,2,3,4
644,23,26,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,Eastern Access Fundamental Planning,4,Specialist,0.03,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,lcm,0.97,0.982,0.994,1,0.994,0.994,0.994,0.988,0.982,0.988,0.982,0.97,1,0.994,0.994,0.994,0.988,0.982,0.988,0.982,0.97,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,entrev,24.5,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
645,6,6,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,Fixed Core and Transport Planning,4,Specialist,0.24,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.76,0.856,0.952,1,0.952,0.952,0.952,0.904,0.856,0.904,0.856,0.76,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,entrev,6,1,1.2,1.3,1.4,1,1.2,1.3,8.333333333,1,1.2,1.3,1.4
646,9,11,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,Integration and Control,4,Specialist,0.07,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.93,0.958,0.986,1,0.986,0.986,0.986,0.972,0.958,0.972,0.958,0.93,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,headcount,10,1,1.318391569,1.58704149,3.216166164,1,1.318391569,1.58704149,3.905861087,1,1.318391569,1.58704149,1.85569141
647,3,3,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,Mobile Network Fundamental Planning,4,Specialist,0.2,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.8,0.88,0.96,1,0.96,0.96,0.96,0.92,0.88,0.92,0.88,0.8,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,conrev,3,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
648,23,26,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,Southern Access Fundamental Planning,4,Specialist,0.02,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,lcm,0.98,0.988,0.996,1,0.996,0.996,0.996,0.992,0.988,0.992,0.988,0.98,1,0.996,0.996,0.996,0.992,0.988,0.992,0.988,0.98,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,stcsub,24.5,1,2,3,4,1,2,3,4,1,2,3,4
649,33,38,0.25,0.6,0.99,Technology and Operations,Infrastructure,Network Planning,Fundamental Planning,Western Access Fundamental Planning,4,Specialist,0.14,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,1,1,1,1,1,1,1,1,1,aut,0.86,0.916,0.972,1,0.972,0.972,0.972,0.944,0.916,0.944,0.916,0.86,1,0.99,0.99,0.99,0.98,0.97,0.98,0.97,0.95,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,NA,NA,NA,NA,NA,NA,1.01,1.01,1.01,1.03,1.03,1.03,1.04,1.04,1.04,0.95,0.95,0.95,0.9,0.9,0.9,0.86,0.86,0.86,conrev,35.5,1,1.1,1.15,1.2,1,1.1,1.15,1.2,1,1.1,1.15,1.2
